cluster_id,panel_id,disruption,n_agents,topology,sweep,phase,window_sweeps,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,reference_energy_per_agent,energy_variance,configuration_entropy,entropy_rate,mean_individual_entropy,mean_individual_uncertainty,total_correlation,mean_pairwise_belief_mutual_information,mean_edge_belief_mutual_information,pairwise_mutual_information,edge_mutual_information,belief_susceptibility,binder_cumulant,spatial_belief_correlation,integrated_correlation_time,path_reversal_divergence,belief_action_lag,mean_confidence,messages_delivered,message_current,wire_bytes,corrupted_messages
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,31,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5846486680269053,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.721328125,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,32,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.584168276295202,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7217447916666667,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,33,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5836878845634986,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7221614583333335,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,34,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5832536005919122,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7225390625000001,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,35,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5830191169141656,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7227473958333334,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,36,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5827113570871233,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7230208333333333,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,37,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5822863554212077,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7233984374999999,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,38,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5820518717434611,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7236067708333334,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,39,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,40,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,41,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,42,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,43,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,44,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,45,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.72375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,1,baseline,7,0.0,-0.375,0.375,0.5,-0.7729166666666667,0.5337335069444447,1.700164942414579,1.5092077940127568,0.11777070841732586,0.687877339122851,2.0684977269398486,0.0012649662174835077,0.0,0.0012649662174835077,0.0,0.057291666666666664,-0.06666666666666665,-0.10937499999999996,3.3815917415917416,0.20178593057169364,0.13333333333333333,0.526171875,16,1.0,288,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,2,baseline,7,0.125,-0.125,0.75,0.5416666666666666,-1.15625,2.178433859767025,1.9839957823613168,1.7234267215247008,0.20048273069825323,0.6810914052638437,4.258164804842801,0.004775114618961779,0.0,0.004775114618961779,0.0,0.06350806451612903,0.23809523809523814,-0.07812499999999997,4.769560702788098,0.1653824950683176,0.36693548387096775,0.55322265625,32,1.0,576,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,3,baseline,7,0.25,0.125,0.875,0.5,-1.4229166666666666,3.0216744237588653,1.959178023202357,1.5933252541023746,0.21683028282086103,0.6774097973909061,4.676421448765601,0.008171979159687962,0.0035154475103851466,0.008171979159687962,0.0035154475103851466,0.1488253546099291,0.2139077853363568,-0.06076388888888887,12.180336679621536,0.13521382014376737,0.5132978723404256,0.5677734375,48,1.0,864,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,4,baseline,7,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,3.211165054563492,1.9769260456234166,1.528271521361715,0.21219419343962515,0.6744368277519822,4.586060960719893,0.010235978730768303,0.008140740038605548,0.010235978730768303,0.008140740038605548,0.1611483134920635,0.3692753623188406,-0.050781249999999986,20.607872237380686,0.1184133005750059,0.6031746031746031,0.5780761718749999,64,1.0,1152,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,5,baseline,7,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,3.113929984177216,1.956842654152374,1.3763012501409366,0.20236105974108623,0.6702523439508432,4.33692951058263,0.012482765431501166,0.015234085054700345,0.012482765431501166,0.015234085054700345,0.12875791139240506,0.36755822310277164,-0.05729166666666665,20.77776671123259,0.09937196580917573,0.6582278481012658,0.5890390625,80,1.0,1440,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,6,baseline,7,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,2.896124725877194,1.8236528294359533,1.1917489369928895,0.18833377896508888,0.6659766045063273,4.051543308297094,0.013207843303716545,0.018280026847902153,0.013207843303716545,0.018280026847902153,0.10720942982456136,0.373594335693461,-0.06163194444444442,20.543105746716268,0.08560615236374891,0.6947368421052632,0.5985677083333333,96,1.0,1728,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,7,baseline,7,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,2.713786263942515,1.7176975511484192,1.0830641041875269,0.1797709806161235,0.6617542909979682,3.810247143959417,0.013302707788367072,0.019568272169779872,0.013302707788367072,0.019568272169779872,0.0918396074646075,0.3831407530078913,-0.06473214285714282,20.38086157585241,0.06683572858817399,0.7252252252252253,0.6066852678571427,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,8,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.6829215822965828,1.3075282177914775,0.6052080559049012,0.10449613755512398,0.6532587488947702,1.6781578990788992,0.0032808499067765815,0.008778155344488161,0.0032808499067765815,0.008778155344488161,0.0652952059202059,0.43991891921993165,-0.06175595238095235,15.67671402829702,0.03177804140775524,0.8468468468468469,0.6268247767857142,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,9,baseline,7,-0.125,-0.125,1.0,0.5416666666666666,-1.6062500000000002,0.20836226851851866,1.321461676986746,0.4786168735193306,0.0853502699463672,0.6446249537964425,1.1193697554875952,0.002277159256811248,0.002713478042816723,0.002277159256811248,0.002713478042816723,0.137367277992278,0.4292944837727847,-0.07366071428571426,19.349443635694435,0.027351343286342977,0.902027027027027,0.6420814732142857,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,10,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.1215688679751181,1.2309708990222015,0.37379376122238,0.069067468124223,0.6352822884150163,0.7944525190116742,0.0010740661087924911,0.0,0.0010740661087924911,0.0,0.13288288288288289,0.3327958434112692,-0.09374999999999996,25.30665228279841,0.009310273632780593,0.9290540540540541,0.6564564732142857,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,11,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.10816510707135708,1.2091044114035363,0.342252378698795,0.05025678093829397,0.6265865748635645,0.399112578621871,0.0004530480787940022,0.0,0.0004530480787940022,0.0,0.0945945945945946,0.4666666666666667,-0.11458333333333326,32.29335245775093,0.018620547265561185,0.9481981981981982,0.6691015625,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,12,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.09152275042900046,1.1615959021509195,0.3388370725275615,0.05009622640327671,0.6193810917116593,0.4414833427539353,0.00029587491718649863,0.0,0.00029587491718649863,0.0,0.08944658944658947,0.308641975308642,-0.12648809523809515,29.861283540866165,0.018620547265561185,0.9662162162162162,0.6786383928571428,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,13,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.05273253163878163,0.9873791539547898,0.3217687804891337,0.047274832696826405,0.61334732323024,0.5254154923436551,0.00017533275202021302,0.0,0.00017533275202021302,0.0,0.07400257400257403,0.01754385964912286,-0.13839285714285704,21.6595635891043,0.018620547265561185,0.9842342342342343,0.6864118303571428,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,14,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.008062861969111941,0.6182757071018428,0.19690814907007065,0.03922367267232854,0.6082706784627755,0.6368818184126706,7.752546379511578e-05,0.0,7.752546379511578e-05,0.0,0.04826254826254829,-0.696969696969697,-0.15029761904761899,12.520359101646353,0.009511794707083203,0.9966216216216216,0.6932366071428572,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,15,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.002993032094594586,0.2337916587064593,0.1005868844357961,0.014611978669153706,0.6038485816137081,0.2337916587064593,0.0,0.0,0.0,0.0,0.014780405405405405,-4.333333333333333,-0.16145833333333323,6.705304263418776,0.0,0.9977477477477478,0.6989453125000001,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,16,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6012125349379025,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7020703125000001,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,17,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5996797783883269,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7041238839285714,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,18,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5981470218387509,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7061774553571428,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,19,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5968092399716475,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7079464285714286,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,20,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5953664548424873,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7097321428571429,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,21,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.594134759904506,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7111551339285713,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,22,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5933930692691772,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7120145089285714,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,23,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5929424197011469,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7126116071428571,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,24,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.592705763112815,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7127901785714287,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,25,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5922253774971811,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7132198660714286,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,26,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.591585006933854,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7138225446428572,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,27,disruption,7,-0.125,-0.125,1.0,0.4583333333333333,-1.74375,0.01236199927606172,0.3937871040507973,0.08760883810660552,0.024611694003174832,0.5905503423772813,0.3937871040507973,0.0,0.0,0.0,0.0,0.029259169884169888,-1.4888888888888894,-0.13318452380952372,15.397555954782678,0.009722232643080617,0.9988738738738738,0.7149386160714286,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,28,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949714,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5894755865868395,0.5811158380314033,0.0,0.0,0.0,0.0,0.04946911196911199,-0.2444444444444447,-0.0997023809523809,29.11351765015233,0.004861116321540309,0.9977477477477478,0.7160993303571429,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,29,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949714,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5884008307963977,0.5811158380314033,0.0,0.0,0.0,0.0,0.04946911196911199,-0.2444444444444447,-0.0997023809523809,22.1203746894596,0.0,0.9977477477477478,0.7172600446428571,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,30,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949714,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5873260750059559,0.5811158380314033,0.0,0.0,0.0,0.0,0.04946911196911199,-0.2444444444444447,-0.09970238095238093,21.88420311248271,0.0,0.9977477477477478,0.7184207589285715,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,31,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949724,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5862127163085022,0.5811158380314033,0.0,0.0,0.0,0.0,0.04946911196911199,-0.2444444444444447,-0.0997023809523809,21.884203112482712,0.0,0.9977477477477478,0.7196149553571428,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,32,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949724,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5851758073746323,0.5811158380314033,0.0,0.0,0.0,0.0,0.049469111969112,-0.2444444444444447,-0.0997023809523809,22.120374689459602,0.0,0.9977477477477478,0.720703125,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,33,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.020900699806949724,0.5811158380314033,0.1189992223346448,0.03631973987696271,0.5843284654619969,0.5811158380314033,0.0,0.0,0.0,0.0,0.04946911196911199,-0.2444444444444447,-0.0997023809523809,29.11351765015234,0.004861116321540309,0.9977477477477478,0.7215959821428573,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,34,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.012361999276061717,0.3937871040507973,0.06997549804347472,0.024611694003174832,0.5840636496190074,0.3937871040507973,0.0,0.0,0.0,0.0,0.029259169884169874,-1.4888888888888894,-0.13318452380952372,15.397555954782684,0.009722232643080617,0.9988738738738738,0.7218359375000001,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,35,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.583757274443529,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7221037946428571,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,36,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5834194952040664,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7223995535714286,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,37,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5830126270238394,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7227566964285714,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,38,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5826443617506243,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7230803571428571,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,39,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5824433757411273,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7232589285714287,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,40,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5822423897316301,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7234375000000001,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,41,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5820602461605233,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7235993303571429,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,42,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5819597531557748,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7236886160714285,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,43,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.72375,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,44,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.72375,112,1.0,2016,0
V14Q_g1,V14Q_g1_network_partition,network_partition,16,modular,45,recovery,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5818906642150102,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.72375,112,1.0,2016,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,1,baseline,3,0.0,-0.375,0.375,0.5,-0.7729166666666667,0.5337335069444447,1.700164942414579,1.5092077940127568,0.11777070841732586,0.687877339122851,2.0684977269398486,0.0012649662174835077,0.0,0.0012649662174835077,0.0,0.057291666666666664,-0.06666666666666665,-0.10937499999999996,3.3815917415917416,0.20178593057169364,0.13333333333333333,0.526171875,16,1.0,288,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,2,baseline,3,0.125,-0.125,0.75,0.5416666666666666,-1.15625,2.178433859767025,1.9839957823613168,1.7234267215247008,0.20048273069825323,0.6810914052638437,4.258164804842801,0.004775114618961779,0.0,0.004775114618961779,0.0,0.06350806451612903,0.23809523809523814,-0.07812499999999997,4.769560702788098,0.1653824950683176,0.36693548387096775,0.55322265625,32,1.0,576,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,3,baseline,3,0.25,0.125,0.875,0.5,-1.4229166666666666,3.0216744237588653,1.959178023202357,1.5933252541023746,0.21683028282086103,0.6774097973909061,4.676421448765601,0.008171979159687962,0.0035154475103851466,0.008171979159687962,0.0035154475103851466,0.1488253546099291,0.2139077853363568,-0.06076388888888887,12.180336679621536,0.13521382014376737,0.5132978723404256,0.5677734375,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,4,baseline,3,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,0.8154695811170211,1.3821945807440237,0.8575581469992097,0.11795991598128919,0.6699566572950261,2.105486917182142,0.0016798461962999436,0.0021198578258930837,0.0016798461962999436,0.0021198578258930837,0.13120567375886527,0.48958677685950414,-0.03124999999999999,13.456323055655721,0.07847230633343641,0.7579787234042553,0.5953776041666665,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,5,baseline,3,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,0.16093183609141057,1.0454925260898043,0.35762575204992375,0.06308640207719533,0.6630263030755095,0.8444670447684484,0.0005035910121910255,0.0025179550609551273,0.0005035910121910255,0.0025179550609551273,0.06371897163120567,0.5406530791146176,-0.043402777777777755,12.309952313793154,0.04266455489973242,0.848404255319149,0.6129166666666666,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,6,baseline,3,0.125,0.0,0.875,0.5416666666666666,-1.4791666666666667,0.009694148936170259,0.5623351446188083,0.14581234975944854,0.03514594653867552,0.6545434116217487,0.5623351446188083,0.0,0.0,0.0,0.0,0.047872340425531915,0.48299319727891155,-0.06249999999999998,12.043846953766456,0.0224206589524104,0.8723404255319149,0.6293619791666666,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,7,baseline,3,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.020159081954294753,0.2868359830561607,0.16086551719459824,0.008963624470505022,0.6448442419926161,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,-0.0833333333333333,1.0,0.022420658952410397,0.8856382978723404,0.6448307291666666,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,8,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.06803631673561869,0.7619079507189727,0.3218134668021105,0.02414221360222309,0.6364756205440086,0.01064288455216622,0.0,0.0,0.0,0.0,0.005208333333333334,0.6595744680851063,-0.08506944444444442,1.0,0.032958368660043286,0.925531914893617,0.65625,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,9,baseline,3,-0.125,-0.125,1.0,0.5416666666666666,-1.6062500000000002,0.07017619680851069,1.3209834614298486,0.5953262647290314,0.06725312023178523,0.6262326200216067,0.8311163859872788,0.0014622253245984253,0.0,0.0014622253245984253,0.0,0.13829787234042554,0.5789473684210527,-0.1006944444444444,14.454024787418259,0.06103401603711721,0.9654255319148937,0.6698697916666666,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,10,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.012835771276595702,0.9763544682312476,0.405489211936478,0.06478120927599833,0.6156417913640183,1.0966442286006988,0.0005012073348727136,0.0,0.0005012073348727136,0.0,0.1099290780141844,0.2727272727272727,-0.12847222222222218,13.348932784439986,0.02133227744986621,0.9920212765957447,0.68390625,48,1.0,864,0
V14Q_g1,V14Q_g1_message_corruption,message_corruption,16,modular,11,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.006440325797872318,0.4154129738607282,0.20543590166123354,0.02596331086629551,0.6077215845555463,0.4154129738607282,0.0,0.0,0.0,0.0,0.0318040780141844,-1.2857142857142856,-0.15451388888888884,6.1249644107590075,0.0,0.9946808510638298,0.6940234375,48,1.0,864,0
