accepted_physical_action,action_probability,action_value,action_value_margin,agent_id,application,communication_action,communication_reliability,complexity,consensus,consensus_residual,controller,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,coupling_numeric,delay,delegation_action,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,entropy_slope,environment_seed,evaluator_distributed_estimation_error,fragmentation,fragmentation_numeric,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_1_5,jt_disagreement_2,jt_disagreement_3,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,size_normalized,sketch_policy,step,target,topology_family
False,0.3581496318398323,0.08953740795995807,0.05445547971904657,HUM-10-local_authority,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.1116759769445671,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8118710970725804,0.6418503681601677,no_operational_action,0.0,0.2880514364181803,0.5204142161824813,0.43624382129393713,0.27962912517445704,0.6418503681601677,0.4597079215322122,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.8118710970725804,0.35,event_triggered,0,H03,modular
False,0.35187831534173464,0.27182601007557994,0.10744679804413948,HUM-11-assessment,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.06180472376397461,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8767990555692838,0.6481216846582654,no_operational_action,0.0,0.29872341543265685,0.5336736797515983,0.43221110755647146,0.3082600602404953,0.6481216846582654,0.47844843775562707,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.11041119773618774,0.07123303079754048,0.8767990555692838,0.35,event_triggered,0,H01,modular
False,0.4388757566203071,0.2009737157415774,0.17145008158370506,HUM-12-clinic,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.75,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,3,0.0,775103,0.08495309377387594,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.81232387616797,0.5611242433796929,no_operational_action,0.0,0.2609725465765743,0.48048658307427305,0.385672182219471,0.2648977596096162,0.5611242433796929,0.42753066639386966,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.05298132025216919,0.03418149693688335,0.81232387616797,0.35,event_triggered,0,H04,modular
True,0.31754649599450213,0.5625481280538325,0.029790891800123676,HUM-13-shelter,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.06180472376397461,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8964845062799849,0.6824535040054979,allocate_shipment,0.0,0.3386883961863304,0.5505668363999934,0.4466304716823091,0.3806370214914512,0.6824535040054979,0.49710252817219536,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.36334512553992465,0.23441621002575783,0.8964845062799849,0.35,event_triggered,0,H01,modular
True,0.3130413203113422,0.13290664616094028,0.025766475042469095,HUM-14-depot,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.75,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,3,0.0,775103,0.08495309377387594,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.885585981810582,0.6869586796886578,cancel_risky_dispatch,0.0,0.29469961696461067,0.551823028261588,0.43852264546923625,0.3046683243977166,0.6869586796886578,0.4961799673281086,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.04042655543155385,0.02608164866551861,0.885585981810582,0.35,event_triggered,0,H04,modular
True,0.4673963673932401,0.11684909184831002,0.24319864270238845,HUM-15-hub,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.1382252085980923,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8033860740258928,0.5326036326067599,redirect_vehicle,0.0,0.2531290171298928,0.4656437820744015,0.38369352569483917,0.24248523508629838,0.5326036326067599,0.41388797154917717,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.8033860740258928,0.35,event_triggered,0,H02,modular
True,0.4180978963126636,0.5331040902330157,0.231882763577285,HUM-16-ngo,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.12142877968873933,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.832782445603863,0.5819021036873364,revise_delivery_priority,0.0,0.3056951412483605,0.4970539225476588,0.41106555021534796,0.3281051530188403,0.5819021036873364,0.44095645287590035,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.28691015735477454,0.185103327325661,0.832782445603863,0.35,event_triggered,0,H00,modular
True,0.28860199020514227,0.4736595146334108,0.04238720322956929,HUM-17-transport,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.1116759769445671,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.928417294076312,0.7113980097948578,allocate_shipment,0.0,0.3423375038088798,0.5703473056501502,0.46545383078050695,0.37290077879622413,0.7113980097948578,0.5166635274370212,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.29010606444155196,0.18716520286551738,0.928417294076312,0.35,event_triggered,0,H03,modular
True,0.29126198256632974,0.4761781645886316,0.09137037557796793,HUM-18-local_authority,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.12142877968873933,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.9447777924427616,0.7087380174336703,revise_delivery_priority,0.0,0.34307450869567896,0.5721500156121667,0.4643366339888082,0.3749599868892838,0.7087380174336703,0.5196896550841585,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.3024544206743162,0.19513188430601044,0.9447777924427616,0.35,event_triggered,0,H00,modular
True,0.35305005334250716,0.10263898851095407,0.0002538879397384064,HUM-19-assessment,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.1116759769445671,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.7800122580067538,0.6469499466574928,revise_delivery_priority,0.0,0.2904644214595711,0.5150863056216881,0.4383856442628137,0.28333318798782703,0.6469499466574928,0.45378304316468554,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.00820919218449772,0.005296253022256593,0.7800122580067538,0.35,event_triggered,0,H03,modular
False,0.32147590644122115,0.08036897661030529,0.044466297364556484,HUM-20-clinic,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.06180472376397461,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8998405002568254,0.6785240935587789,no_operational_action,0.0,0.2939867461964581,0.5496517784749251,0.4449801192946871,0.2920981918099848,0.6785240935587789,0.4963697624877179,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.8998405002568254,0.35,event_triggered,0,H01,modular
False,0.4272893607553975,0.10682234018884937,0.1455052537125524,HUM-21-shelter,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.75,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,3,0.0,775103,0.08495309377387594,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.7812804139733877,0.5727106392446025,no_operational_action,0.0,0.25785897898848875,0.4833239387798834,0.3905384684827331,0.25612161734316485,0.5727106392446025,0.4244043591911879,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.7812804139733877,0.35,event_triggered,0,H04,modular
True,0.44875992982482715,0.7535649966063646,0.12040356158499377,HUM-22-depot,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.1382252085980923,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.7548661783658254,0.5512400701751728,revise_delivery_priority,0.0,0.30205053929111925,0.4641412024786832,0.3915208294735726,0.3362282631437004,0.5512400701751728,0.4092125726615255,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.36419433035059,0.23496408409715483,0.7548661783658254,0.35,event_triggered,0,H02,modular
False,0.4359249122788693,0.1621139801221364,0.12299580473254207,HUM-23-hub,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.1682848222419001,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.7495530182755107,0.5640750877211307,no_operational_action,0.0,0.2698712157690858,0.47244220406903664,0.40357820350954154,0.2603792455728561,0.5640750877211307,0.41301828965732995,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.029973815615298396,0.01933794555825703,0.7495530182755107,0.35,event_triggered,0,H05,modular
False,0.3969387392787309,0.3162605675696506,0.21382926719724232,HUM-24-ngo,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.1382252085980923,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8575766228524271,0.6030612607212691,no_operational_action,0.0,0.2895189800591722,0.511432842575782,0.413285729502933,0.2997644827596653,0.6030612607212691,0.45561866000161444,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.13884855881014063,0.08957971536138104,0.8575766228524271,0.35,event_triggered,0,H02,modular
False,0.2628680698328465,0.06571701745821162,0.057143349097559804,HUM-25-transport,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.12142877968873933,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8756060919195483,0.7371319301671535,no_operational_action,0.0,0.31473027378013635,0.5710518543043135,0.47626207733687115,0.31202485625683224,0.7371319301671535,0.5137542950467484,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.8756060919195483,0.35,event_triggered,0,H00,modular
True,0.16903797744167093,0.05303352115873666,0.24114038544032687,HUM-26-local_authority,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,True,False,-0.010639911978119074,True,True,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.1116759769445671,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8614136225923956,0.8309620225583291,release_emergency_reserve,0.0,0.34187015391400377,0.600542053433206,0.5156707161411649,0.34566199619850846,0.8309620225583291,0.5477382146714306,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.007228785536152199,0.004663732603969161,0.8614136225923956,0.35,event_triggered,0,H03,modular
False,0.32898901343545833,0.08224725335886458,0.10371967547724675,HUM-27-assessment,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.06180472376397461,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.843523100377722,0.6710109865645417,no_operational_action,0.0,0.29188307623807175,0.5420554417771015,0.44182461435710757,0.28954373543194417,0.6710109865645417,0.47928516972024726,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.843523100377722,0.35,event_triggered,0,H01,modular
False,0.5659680959992642,0.04149202399981605,0.416524863512306,HUM-00-ngo,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.0699375989877612,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.7537419678312499,0.43403190400073577,no_operational_action,0.0,0.22986226645353935,0.4025769656163162,0.34896006634697574,0.20897084736025018,0.43403190400073577,0.36204825355810677,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.7537419678312499,0.35,event_triggered,4,H05,modular
True,0.2500896436399439,-0.03086009632665586,0.10342317064262496,HUM-01-transport,humanitarian,negotiate_commitment,0.5325,medium,1.0,0.8333333333333334,always_act,True,True,6.957457881494258,True,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.08761227309182373,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8488380972844476,0.7499103563600561,redirect_vehicle,0.15600353563819158,0.3203511233140117,0.571194486462455,0.48162901633789024,0.3547760794025466,0.7499103563600561,0.5121736668651343,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.01702408499885548,0.01098328064442289,0.8488380972844476,0.35,event_triggered,4,H08,modular
True,0.33654052655058353,0.5459459792810389,0.08147856996135056,HUM-02-local_authority,humanitarian,negotiate_commitment,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.045550995488395585,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.885578920304387,0.6634594734494165,revise_delivery_priority,0.3603386202208704,0.33571116975016796,0.5414150142163141,0.4453196455154216,0.44946908512338907,0.6634594734494165,0.48677851945586337,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.3467431987583167,0.23154553410174733,0.885578920304387,0.35,event_triggered,4,H06,modular
False,0.30316321871991403,0.5280453004131754,0.1013180949401132,HUM-03-assessment,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.03717553364348403,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.9364072241677159,0.696836781280086,no_operational_action,0.261982980833538,0.34139019140202154,0.5652704642443804,0.4526714481376361,0.44051254670580253,0.696836781280086,0.5128365185539634,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.35229910536331205,0.2272897453956852,0.9364072241677159,0.35,event_triggered,4,H09,modular
False,0.2853426317827788,0.3379557706115728,0.050014313576506264,HUM-04-clinic,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8333333333333334,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,5,0.0,775103,0.045550995488395585,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.9308208724173059,0.7146573682172213,no_operational_action,0.3603386202208704,0.34920115654639045,0.5717050591996724,0.4668227613178996,0.46518552186691703,0.7146573682172213,0.518568165391215,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.339698000935293,0.22700024518366754,0.9308208724173059,0.35,event_triggered,4,H06,modular
False,0.3451768408367474,-0.0034965269172201746,0.18901585776194557,HUM-05-shelter,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.8,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.03717553364348403,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.9393057695289321,0.6548231591632526,no_operational_action,0.261982980833538,0.2922694242398296,0.5468385860435654,0.4350257268485661,0.35151400924712195,0.6548231591632526,0.49675570604753405,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.04099116395099031,0.02644591222644536,0.9393057695289321,0.35,event_triggered,4,H09,modular
False,0.42877531733119106,0.07983728877289087,0.16996284749034796,HUM-06-depot,humanitarian,send_targeted_summary,0.5325,medium,1.0,0.75,always_act,False,False,0.0,False,False,high,0.85,1.0,execute_autonomously,0.0,1,3,0.0,775103,0.045740588705584506,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8300703601167112,0.571224682668809,no_operational_action,0.3545141859905183,0.2701789358291413,0.4880336690649968,0.3899143667208998,0.3590815623890588,0.571224682668809,0.4360074630967014,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.10613353901562357,0.07462253078152052,0.8300703601167112,0.35,event_triggered,4,H07,modular
True,0.283776353431734,-0.18837014057803894,0.04360751791845616,HUM-07-hub,humanitarian,negotiate_commitment,0.5325,medium,1.0,0.8,always_act,True,False,-2.275904221881681,True,True,high,0.85,1.0,execute_autonomously,0.0,1,4,0.0,775103,0.029787475750233217,high,0.85,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,0.0,0.0,high,0.8517564736166111,0.716223646568266,revise_delivery_priority,0.3727511262297676,0.3045426210391145,0.5623640476379679,0.46081393155867173,0.3869212876037593,0.716223646568266,0.49942857703145915,v7-pilots_iteration3-humanitarian-medium-high-high-high-modular-private_fragmented-775103-always_act-event_triggered,0.0,0.0,0.8517564736166111,0.35,event_triggered,4,H10,modular
