run_id,controller,coverage_target,sketch_policy,accepted_physical_action,accepted_typed_action,beneficial,causal_effect,changed_commitment,complete_step,completed_step,harmful,neutral,proposal,reached_next_stage,reached_service,resource_key,resource_quantity,scheduled_step,service_deficit_after,service_deficit_before,source
v6-pilot_v2-commercial-compound-private_fragmented-e60911-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,False,True,False,-0.012687451214067199,False,10,10,True,False,"{'action': 'verify', 'action_probability': 0.5868488996380102, 'action_value': 0.5519852061902878, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.4751652862703367}",False,False,verification_capacity,1.0,8,0.4208142542441111,0.4081268030300439,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,True,True,True,0.3594317043801887,True,10,10,False,False,"{'action': 'revise_commitment', 'action_probability': 0.2999761717560557, 'action_value': 0.5707310804597607, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.20738202354138713}",True,True,,0.0,9,0.14869985452442336,0.508131558904612,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,False,True,False,-0.015648692757897504,False,11,11,True,False,"{'action': 'verify', 'action_probability': 0.5213232652766753, 'action_value': 0.4644957531794338, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.30222054511050356}",False,False,verification_capacity,1.0,10,0.04204545462972786,0.026396761871830363,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-action_value_margin-c050-event_triggered,action_value_margin,0.5,event_triggered,True,True,True,0.38139176600790653,True,11,11,False,False,"{'action': 'revise_commitment', 'action_probability': 0.5031471451000378, 'action_value': 0.3764703071137501, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.2923197505764429}",True,True,,0.0,10,0.0,0.18275817129405278,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.3138837497517048,False,4,4,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.6126996514893913, 'action_value': 0.4514830586248898, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.5062774588122214}",True,True,route_authorizations,1.0,2,0.0,0.061224601626042346,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.1823495588789147,False,5,5,True,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.4686524575476164, 'action_value': 0.689565851916989, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.22050860744134304}",True,False,crew_units,1.0,2,0.3272114825931204,0.14486192371420564,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.012448101287873842,False,5,5,True,False,"{'action': 'verify', 'action_probability': 0.26136890651092737, 'action_value': 0.5110591272360436, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'retailer', 'value_margin': 0.3065706533324588}",False,False,verification_capacity,1.0,3,0.1460550135040647,0.13360691221619084,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.015648692757897504,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.6410985324475155, 'action_value': 0.5280608016255302, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.5370464390445747}",False,False,verification_capacity,1.0,4,0.38287665817108485,0.36722796541318736,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.012687451214067199,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.5805733359206173, 'action_value': 0.4136064002465128, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.4411247524566489}",False,False,verification_capacity,1.0,4,0.20857079384752675,0.19588334263345955,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.41668443211671863,True,6,6,False,False,"{'action': 'revise_commitment', 'action_probability': 0.38018580911097394, 'action_value': 0.3540993700345331, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'supplier', 'value_margin': 0.3464414584028497}",True,True,,0.0,5,0.0,0.18306061774970264,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.34837313763805183,True,7,7,False,False,"{'action': 'revise_commitment', 'action_probability': 0.6595379083482354, 'action_value': 0.3080913982082853, 'agent_id': 'commercial_supplier_01_1', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.5493465141887494}",True,True,,0.0,6,0.07263406236564779,0.4210072000036996,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.012687451214067199,False,8,8,True,False,"{'action': 'verify', 'action_probability': 0.5881454178633849, 'action_value': 0.2742150678574651, 'agent_id': 'commercial_retailer_04_1', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.44934192666502215}",False,False,verification_capacity,1.0,6,0.31038681850650335,0.2976993672924361,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,False,-0.11839889009350614,False,8,8,True,False,"{'action': 'revise_commitment', 'action_probability': 0.24047004453419812, 'action_value': 0.4426963181078999, 'agent_id': 'commercial_carrier_02_1', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.2537384759481084}",False,False,,0.0,7,0.20140241986339752,0.08300352976989137,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.36193756965458596,True,9,9,False,False,"{'action': 'revise_commitment', 'action_probability': 0.5882382296478162, 'action_value': 0.7305192851072501, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.4265324380002238}",True,True,,0.0,8,0.0,0.12869592596703625,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.012687451214067199,False,10,10,True,False,"{'action': 'verify', 'action_probability': 0.5868488996380102, 'action_value': 0.5519852061902878, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.4751652862703367}",False,False,verification_capacity,1.0,8,0.4208142542441111,0.4081268030300439,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.3258182892050039,False,11,11,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.29322167095711194, 'action_value': 0.46225931829157624, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.2208264023726233}",True,True,route_authorizations,1.0,9,0.0,0.25743255180706015,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,False,True,False,-0.012447637415209009,False,11,11,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.4384140821219314, 'action_value': 0.20527699853375242, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.2269318338893971}",False,False,,0.0,10,0.012447637415209009,0.0,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-combined_generalized_entropic-c050-event_triggered,combined_generalized_entropic,0.5,event_triggered,True,True,True,0.38139176600790653,True,11,11,False,False,"{'action': 'revise_commitment', 'action_probability': 0.5031471451000378, 'action_value': 0.36607099816752753, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.2923197505764429}",True,True,,0.0,10,0.0,0.1553890128940879,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.012687451214067199,False,4,4,True,False,"{'action': 'verify', 'action_probability': 0.4464144250734928, 'action_value': 0.4780070037014834, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.3003939428211969}",False,False,verification_capacity,1.0,2,0.10883657891034054,0.09614912769627335,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.1823495588789147,False,5,5,True,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.4686524575476164, 'action_value': 0.689565851916989, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.22050860744134304}",True,False,crew_units,1.0,2,0.3272114825931204,0.14486192371420564,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.2648074173423704,False,5,5,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.369066671591623, 'action_value': 0.4514830586248898, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.5062774588122214}",True,True,route_authorizations,1.0,3,0.0,0.0888518892354695,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.018671456122813512,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.4666487241107299, 'action_value': 0.18706865404908785, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.26496111621203533}",False,False,verification_capacity,1.0,4,0.04374393704113168,0.025072480918318162,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.012687451214067199,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.5805733359206173, 'action_value': 0.4178574832374622, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.4411247524566489}",False,False,verification_capacity,1.0,4,0.22125824506159394,0.20857079384752675,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.3393607936269269,True,6,6,False,False,"{'action': 'revise_commitment', 'action_probability': 0.36888658857439205, 'action_value': 0.5280608016255302, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.5370464390445747}",True,False,,0.0,5,0.02786717178626047,0.36722796541318736,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.20476197073861105,False,8,8,True,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.4567427381805511, 'action_value': 0.7420074001564199, 'agent_id': 'commercial_warehouse_03_1', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.24174422755416716}",True,False,route_authorizations,1.0,6,0.45619957718548854,0.2514376064468775,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.012687451214067199,False,8,8,True,False,"{'action': 'verify', 'action_probability': 0.5881454178633849, 'action_value': 0.2764836538003583, 'agent_id': 'commercial_retailer_04_1', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.44934192666502215}",False,False,verification_capacity,1.0,6,0.3230742697205705,0.3103868185065033,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.3864117094058377,True,8,8,False,False,"{'action': 'revise_commitment', 'action_probability': 0.37070105511810686, 'action_value': 0.2867942576042213, 'agent_id': 'commercial_supplier_01_1', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'supplier', 'value_margin': 0.5493465141887494}",True,True,,0.0,7,0.0,0.08577093235518583,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,False,-0.10298306658333477,False,10,10,True,False,"{'action': 'authorize_emergency_resource', 'action_probability': 0.45175216606161545, 'action_value': 0.6517287139702647, 'agent_id': 'commercial_retailer_03_2', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.2091199673949634}",False,False,emergency_units,1.0,8,0.652225822858637,0.5492427562753022,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.3638778996104558,True,10,10,False,False,"{'action': 'revise_commitment', 'action_probability': 0.5180790229001727, 'action_value': 0.7090790356316392, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'carrier', 'value_margin': 0.4265324380002238}",True,True,,0.0,9,0.0,0.03728214079940291,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.11469572453771626,False,11,11,False,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.42965990336386606, 'action_value': 0.4416987831191328, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.2208264023726233}",True,False,crew_units,1.0,8,0.026624475442221462,0.14132019997993772,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,False,True,False,-0.012447637415209009,False,11,11,True,False,"{'action': 'request_peer_evidence', 'action_probability': 0.4398778907731347, 'action_value': 0.16962165931570186, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.22853326688158143}",False,False,,0.0,10,0.03907211285743047,0.026624475442221462,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_shannon-c050-event_triggered,jensen_shannon,0.5,event_triggered,True,True,True,0.38139176600790653,True,11,11,False,False,"{'action': 'revise_commitment', 'action_probability': 0.5031471451000378, 'action_value': 0.5721428962872357, 'agent_id': 'commercial_supplier_03_3', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.2923197505764429}",True,True,,0.0,10,0.316342363334369,0.6977341293422755,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,False,True,False,-0.012687451214067199,False,4,4,True,False,"{'action': 'verify', 'action_probability': 0.4464144250734928, 'action_value': 0.4780070037014834, 'agent_id': 'commercial_supplier_04_2', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'supplier', 'value_margin': 0.3003939428211969}",False,False,verification_capacity,1.0,2,0.10883657891034054,0.09614912769627335,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,False,-0.1823495588789147,False,5,5,True,False,"{'action': 'deploy_repair_capacity', 'action_probability': 0.4686524575476164, 'action_value': 0.689565851916989, 'agent_id': 'commercial_carrier_01_2', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.22050860744134304}",True,False,crew_units,1.0,2,0.3272114825931204,0.14486192371420564,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,True,0.2648074173423704,False,5,5,False,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.369066671591623, 'action_value': 0.4514830586248898, 'agent_id': 'commercial_warehouse_02_2', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.5062774588122214}",True,True,route_authorizations,1.0,3,0.0,0.0888518892354695,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,False,True,False,-0.018671456122813512,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.4666487241107299, 'action_value': 0.18706865404908785, 'agent_id': 'commercial_retailer_02_3', 'incident_id': 'commercial_incident_02', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'retailer', 'value_margin': 0.26496111621203533}",False,False,verification_capacity,1.0,4,0.04374393704113168,0.025072480918318162,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,False,True,False,-0.012687451214067199,False,6,6,True,False,"{'action': 'verify', 'action_probability': 0.5805733359206173, 'action_value': 0.4178574832374622, 'agent_id': 'commercial_carrier_04_3', 'incident_id': 'commercial_incident_04', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'carrier', 'value_margin': 0.4411247524566489}",False,False,verification_capacity,1.0,4,0.22125824506159394,0.20857079384752675,autonomous_agent
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,True,0.3393607936269269,True,6,6,False,False,"{'action': 'revise_commitment', 'action_probability': 0.36888658857439205, 'action_value': 0.5280608016255302, 'agent_id': 'commercial_warehouse_01_3', 'incident_id': 'commercial_incident_01', 'quantity': 1.0, 'reason_code': 'bounded_simulated_operator_authorized_view', 'role': 'warehouse', 'value_margin': 0.5370464390445747}",True,False,,0.0,5,0.02786717178626047,0.36722796541318736,bounded_simulated_operator
v6-pilot_v2-commercial-compound-private_fragmented-e60911-jensen_tsallis_q_0_5-c050-event_triggered,jensen_tsallis_q_0_5,0.5,event_triggered,True,True,False,-0.20476197073861105,False,8,8,True,False,"{'action': 'reroute_or_reconfigure', 'action_probability': 0.4567427381805511, 'action_value': 0.7420074001564199, 'agent_id': 'commercial_warehouse_03_1', 'incident_id': 'commercial_incident_03', 'quantity': 1.0, 'reason_code': 'private_belief_and_utility', 'role': 'warehouse', 'value_margin': 0.24174422755416716}",True,False,route_authorizations,1.0,6,0.45619957718548854,0.2514376064468775,autonomous_agent
